id_venda,cliente,produto,data_venda,preco,quantidade
6310,Kyle Lane,Teclado,2021-11-22,239.6,4
6311,Richard Durham,Fone de Ouvido,2023-11-29,151.61,4
6312,Jeffrey Smith,Mouse,2022-03-01,65.01,3
6313,Austin Morse,Teclado,2020-05-12,341.33,4
6314,Judy Lawson,Tablet,2022-12-21,1829.66,5
6315,Kaitlyn Bryant,Impressora,2021-01-19,603.19,2
6316,Deborah Johnson,Câmera,2020-03-26,4562.12,3
6317,Linda Byrd,Mouse,2021-01-27,193.62,3
6318,Cheryl Edwards,Monitor,2023-11-03,1222.65,1
6319,Sandra Hodge,Câmera,2023-12-27,1514.44,2
6320,Michael Gonzales,Roteador,2020-09-20,320.06,1
6321,Julie Conley,Teclado,2020-01-28,121.37,1
6322,Jay Jennings,Laptop,2021-11-22,2354.62,4
6323,Anthony Lee,Tablet,2023-04-13,2042.86,5
6324,David Wilson,Fone de Ouvido,2022-01-08,292.14,2
6325,Angela Schultz,Teclado,2021-01-23,302.03,4
6326,Emily Murillo,Fone de Ouvido,2022-01-30,111.37,1
6327,Stephen Smith,Câmera,2023-03-27,1098.73,5
6328,Megan Mcneil,Fone de Ouvido,2023-08-21,288.13,3
6329,Benjamin Aguilar,Laptop,2022-08-17,2620.14,1
6330,Lisa Padilla,Laptop,2022-05-11,3549.08,4
6331,Jane Gomez,Laptop,2023-01-22,3989.6,5
6332,Jason Fox,Monitor,2021-04-20,1078.79,2
6333,Jessica Edwards,Impressora,2023-01-24,968.02,5
6334,Katie Brewer,Fone de Ouvido,2023-01-23,239.68,5
6335,Megan Russell,Laptop,2022-07-30,3687.07,3
6336,Angel Ruiz,Monitor,2022-05-08,1260.42,3
6337,Michele Sanchez,Tablet,2022-06-09,2327.82,3
6338,Phillip Sellers,Monitor,2022-05-16,791.27,3
6339,Aaron Campos,Celular,2021-12-01,1382.91,5
6340,Michael Bailey,Laptop,2021-09-01,2414.0,4
6341,Alicia Hudson,Tablet,2023-07-17,778.36,4
6342,Stacy Haynes,Fone de Ouvido,2020-03-06,224.48,1
6343,Diana Smith,Celular,2021-04-02,1426.62,5
6344,Bryan Bryant,Impressora,2020-05-09,727.28,4
6345,Troy Hernandez,Impressora,2021-07-08,873.01,4
6346,Terry Hodge,Celular,2020-04-02,1648.32,4
6347,Christopher Hobbs,Câmera,2022-11-12,2174.88,3
6348,Joan Mcgee,Câmera,2022-12-12,1716.17,5
6349,Robin Thompson,Impressora,2022-01-06,1091.37,3
6350,Ronald Lee,Monitor,2020-02-21,848.73,3
6351,Erica Willis,Mouse,2021-12-31,81.06,5
6352,Michael Mckenzie,Tablet,2020-04-24,1336.91,2
6353,Victoria Lee,Teclado,2022-12-15,369.64,1
6354,Michael Parker,Laptop,2022-01-18,3965.92,3
6355,Danielle Harper,Laptop,2021-12-20,3189.65,4
6356,Jeffrey Archer,Laptop,2023-08-11,3848.77,5
6357,Manuel Garcia,Laptop,2020-12-07,2914.38,5
6358,Jeffrey Ho,Laptop,2021-12-23,3535.94,1
6359,Vincent Murray,Laptop,2023-06-17,3135.09,5
6360,Brent Schmitt,Tablet,2023-03-02,2220.25,5
6361,Antonio Byrd,Teclado,2023-02-06,273.63,4
6362,Jose Bennett,Fone de Ouvido,2023-11-20,236.86,4
6363,Jerry Smith,Teclado,2021-03-05,231.42,2
6364,Walter Arnold,Câmera,2023-03-06,2045.06,4
6365,George Riley,Fone de Ouvido,2021-12-03,186.12,3
6366,Erin Cox,Câmera,2023-12-26,3092.83,1
6367,Troy Mora,Celular,2021-12-18,1303.33,3
6368,Natasha Berger,Mouse,2022-01-09,75.73,4
6369,Kenneth Klein,Mouse,2021-07-25,163.62,3
6370,Veronica Schmidt,Laptop,2021-02-05,3163.01,3
6371,Christopher Coleman,Celular,2023-04-01,934.01,3
6372,Pedro Juarez,Teclado,2023-11-05,114.94,4
6373,Nicole Steele,Fone de Ouvido,2021-10-15,174.36,3
6374,Deanna Jones,Roteador,2022-01-29,143.89,4
6375,Rebecca Gibbs,Roteador,2022-05-06,310.22,4
6376,Benjamin Rose,Monitor,2023-03-28,1586.25,2
6377,Nancy Bryant,Laptop,2023-07-26,1776.26,2
6378,John York,Fone de Ouvido,2020-03-21,221.8,3
6379,Tara Morales,Teclado,2021-07-10,352.18,4
6380,Amy Hall,Monitor,2023-01-14,1105.7,3
6381,John Keller,Mouse,2023-06-06,145.82,4
6382,Samantha Farmer,Roteador,2021-12-09,153.7,2
6383,Micheal Johnson Jr.,Fone de Ouvido,2023-10-14,263.77,5
6384,Melissa Smith,Monitor,2023-12-15,1485.13,4
6385,Andre Clark,Roteador,2020-07-26,563.62,4
6386,Angela Montoya,Teclado,2020-09-01,114.95,2
6387,Brittany Dominguez,Monitor,2023-10-25,1752.53,5
6388,Donald Edwards,Teclado,2020-05-13,129.0,1
6389,Mark Rodriguez,Impressora,2022-10-24,461.81,5
6390,Frances Berry,Impressora,2021-09-28,909.49,3
6391,Tonya Lang DVM,Teclado,2021-12-01,140.1,4
6392,Angela English,Laptop,2021-09-18,2249.03,1
6393,Lori Sawyer,Monitor,2022-04-15,1100.32,1
6394,Peter Watkins,Laptop,2020-12-05,3250.76,1
6395,Jennifer Pierce,Câmera,2020-05-19,1159.85,5
6396,Jonathan Hess,Fone de Ouvido,2021-08-12,100.31,2
6397,Mary Davis,Mouse,2021-06-26,74.25,1
6398,Amanda Harper,Fone de Ouvido,2021-06-29,269.81,2
6399,Haley Mcfarland,Teclado,2023-12-19,276.94,4
6400,Gregory Robinson,Celular,2021-07-09,1571.05,1
6401,Juan Griffith,Mouse,2021-12-07,59.9,3
6402,Kevin Lopez,Mouse,2022-02-25,105.25,4
6403,Kevin Leon,Monitor,2020-08-20,557.2,3
6404,Brittany Fields,Teclado,2023-01-03,194.58,2
6405,Cindy Wilson,Celular,2022-12-08,1938.48,1
6406,Danny Chambers,Celular,2020-11-23,1646.0,4
6407,Willie Diaz,Roteador,2022-11-22,455.1,2
6408,Warren Hayes,Impressora,2020-02-07,1168.73,1
6409,Erica Hernandez,Celular,2021-04-16,2199.95,4
6410,Brittany Gibson,Laptop,2022-02-28,3655.17,4
6411,Scott Wright,Roteador,2023-02-07,326.94,3
6412,Barry Roberson,Câmera,2020-05-31,1194.53,3
6413,Jennifer Hodges,Impressora,2022-07-15,624.9,1
6414,Michael Tucker,Impressora,2021-10-22,1049.1,5
6415,Jordan Gay,Impressora,2022-10-02,784.56,4
6416,Amber Tate,Roteador,2020-09-30,318.04,1
6417,Joanne Faulkner,Monitor,2021-02-16,1718.46,4
6418,Barbara Riddle,Monitor,2023-04-06,808.62,2
6419,Brittany Johnson,Teclado,2020-01-22,305.09,5
6420,Lauren Huerta,Mouse,2020-08-03,75.86,2
6421,Victoria Hill,Roteador,2023-02-19,202.78,1
6422,Jose Hooper,Tablet,2022-12-05,789.94,4
6423,Kelly Valencia,Impressora,2022-10-25,539.7,4
6424,Katelyn Torres,Tablet,2021-02-02,979.33,4
6425,Paula Cochran,Fone de Ouvido,2023-12-28,147.62,4
6426,Michael Graham,Mouse,2021-11-20,124.22,5
6427,Mark Doyle,Fone de Ouvido,2021-12-09,247.11,5
6428,Gary Smith,Impressora,2020-10-14,321.25,2
6429,Lindsay Holland,Fone de Ouvido,2020-08-31,133.63,2
6430,Julie Waller,Câmera,2020-10-01,2142.71,5
6431,James Dennis,Câmera,2021-06-24,3811.62,3
6432,Lisa Padilla,Fone de Ouvido,2020-07-30,283.87,5
6433,Jonathan Torres V,Mouse,2022-10-17,187.51,4
6434,Gary Lawrence,Roteador,2020-02-12,428.52,2
6435,James Dillon,Laptop,2022-11-18,3762.75,1
6436,Ryan Peterson,Celular,2022-02-26,1346.96,3
6437,Daniel Ray,Mouse,2023-05-20,68.43,4
6438,David Hernandez,Câmera,2021-07-31,3574.71,5
6439,Wanda Jones,Câmera,2021-03-22,1400.82,3
6440,Jacob Andersen,Impressora,2022-09-10,1190.39,2
6441,Vanessa Morris,Monitor,2020-01-25,1584.1,2
6442,Deborah Mitchell,Laptop,2020-12-12,3451.24,3
6443,Frank Weber,Tablet,2020-02-10,2288.75,1
6444,Daniel Ramsey,Fone de Ouvido,2023-05-04,266.65,1
6445,Mrs. Karen Moran MD,Celular,2023-08-15,1460.1,4
6446,Angela Wong,Roteador,2022-08-15,425.01,5
6447,Samantha Kent,Câmera,2021-09-20,1710.05,4
6448,Andrew Williams,Câmera,2020-10-03,3338.02,3
6449,Spencer Boyd,Mouse,2023-03-29,98.5,3
6450,Dustin Tran II,Câmera,2021-04-21,3905.37,4
6451,Tonya Simmons,Teclado,2021-03-15,249.85,4
6452,Carolyn Wood,Teclado,2022-09-18,126.59,1
6453,Kathy Lee,Laptop,2022-02-02,2041.28,3
6454,Christopher Thomas,Celular,2021-03-10,1896.84,1
6455,Maria Andrews,Laptop,2023-03-18,3531.53,3
6456,Carla Solomon,Celular,2021-07-25,1223.86,1
6457,Karen Miller,Laptop,2021-08-30,3273.56,2
6458,Sierra Winters,Celular,2020-09-02,1947.66,3
6459,Cheryl Pitts,Tablet,2021-04-07,1696.2,3
6460,Joy Miller,Fone de Ouvido,2020-01-11,180.68,5
6461,Stephanie Frederick,Celular,2023-12-14,1977.74,2
6462,Caitlyn Black,Tablet,2023-01-11,2493.02,3
6463,Elizabeth Mann,Roteador,2022-10-24,215.39,1
6464,Eddie Macdonald,Fone de Ouvido,2023-10-15,261.57,1
6465,Joshua Henderson,Mouse,2022-09-09,63.26,1
6466,Karen Gallagher,Teclado,2023-06-24,142.36,5
6467,Janet Smith,Tablet,2023-01-06,2140.58,3
6468,Traci Kelly,Celular,2020-03-20,1156.7,3
6469,Taylor White,Teclado,2021-05-20,117.29,1
6470,Christopher Meyer,Tablet,2020-08-25,1756.01,2
6471,Casey Murray,Mouse,2021-03-29,192.93,4
6472,Debra Campbell,Câmera,2021-10-30,4197.11,3
6473,Kimberly Baker,Monitor,2023-09-30,682.54,1
6474,Michele Smith,Mouse,2022-05-08,126.95,1
6475,Leslie Carson,Câmera,2022-12-19,1451.6,3
6476,Andrew Fox,Mouse,2021-09-15,95.94,2
6477,Bridget Banks,Celular,2021-09-26,1837.99,4
6478,Adam Harris,Câmera,2022-09-08,4256.36,1
6479,Donald Bell,Mouse,2022-01-02,161.86,5
6480,Julie Hudson,Câmera,2021-09-16,4746.23,3
6481,Joshua Mitchell,Câmera,2023-07-23,3802.37,1
6482,Patricia Jones,Teclado,2023-10-24,253.58,5
6483,Ashley Graham,Celular,2022-08-14,2103.76,4
6484,Rebecca Warren,Teclado,2020-05-20,390.78,2
6485,Ryan Lopez,Impressora,2021-04-28,891.59,2
6486,Ryan Kim,Laptop,2023-11-27,2599.18,5
6487,Adrian Smith Jr.,Impressora,2021-02-26,317.07,5
6488,Chelsea Walker,Celular,2022-05-11,1679.83,5
6489,Cody Sullivan,Tablet,2023-08-07,666.94,1
6490,Patricia Bell,Câmera,2023-10-14,1960.44,3
6491,Lawrence Martinez,Laptop,2020-01-22,3127.99,5
6492,Mrs. Rachel Fisher,Câmera,2023-04-05,1849.17,1
6493,Hector Hurley,Teclado,2023-11-21,185.33,1
6494,Keith Christian,Teclado,2023-09-28,296.39,5
6495,Craig Pineda,Teclado,2023-09-22,267.15,3
6496,David Reyes,Laptop,2021-07-01,3056.94,3
6497,Michael Mclaughlin,Monitor,2022-08-30,527.66,4
6498,Sarah Lucas,Roteador,2021-07-23,173.06,1
6499,Allison Williams,Fone de Ouvido,2020-02-16,110.43,2
6500,Jeff Rodriguez,Câmera,2022-02-16,2354.81,4
6501,Kelly Galvan,Monitor,2023-12-28,1695.79,5
6502,Michael Smith,Celular,2022-06-16,1445.0,1
6503,Jessica Wood,Roteador,2020-12-12,393.97,5
6504,Julie Hodge,Tablet,2021-10-07,986.2,2
6505,Victor Johns,Roteador,2022-10-14,533.68,5
6506,Mary Leonard,Laptop,2023-07-20,3600.86,5
6507,George Brown,Laptop,2022-08-29,3207.35,2
6508,Cameron Ramirez,Celular,2021-05-08,2495.45,2
6509,Blake Bailey,Fone de Ouvido,2020-10-14,294.61,5
6510,Hunter Choi,Celular,2022-03-01,1352.41,3
6511,James George,Fone de Ouvido,2022-07-25,187.74,2
6512,Riley Elliott,Teclado,2020-05-25,199.5,4
6513,Kristin Frazier,Câmera,2022-07-20,4336.27,4
6514,Keith Contreras,Mouse,2020-01-05,74.37,5
6515,Robin Miller,Mouse,2021-02-02,173.34,3
6516,David Perry,Laptop,2021-01-03,3125.33,4
6517,Cynthia Johnson,Fone de Ouvido,2021-02-26,246.49,5
6518,Charlotte Carter,Mouse,2022-07-02,64.23,4
6519,Nicole Hughes,Fone de Ouvido,2023-03-30,159.73,4
6520,Richard Rodriguez,Celular,2023-04-22,1147.61,1
6521,Allison Hayes,Câmera,2023-06-05,4814.5,3
6522,Sara Wright,Celular,2023-11-30,956.93,3
6523,Julie Jordan,Celular,2022-08-01,1118.27,3
6524,Justin Lester,Tablet,2022-11-17,1836.07,5
6525,Kara Young,Câmera,2020-10-17,1779.63,4
6526,Gregory Lopez,Tablet,2021-09-18,2402.48,3
6527,Casey Robinson,Roteador,2020-01-04,143.97,4
6528,Christopher Jones,Impressora,2023-10-27,855.02,5
6529,Scott Aguirre,Roteador,2021-09-09,412.64,5
6530,Jeffery Sanders,Laptop,2021-09-26,3009.08,3
6531,Malik Benton,Mouse,2023-05-24,74.81,4
6532,Paul Mcclain,Mouse,2023-01-24,91.13,2
6533,Lucas Sullivan,Câmera,2022-03-10,2458.83,4
6534,Veronica Garcia,Laptop,2021-10-26,2812.0,2
6535,Ricky Rodriguez,Laptop,2020-02-04,2877.8,4
6536,Dawn Blair,Câmera,2022-08-01,4193.15,5
6537,Elizabeth Morris,Teclado,2020-03-07,294.32,3
6538,Alison Greene,Laptop,2021-12-31,2061.74,1
6539,April Rivera,Monitor,2020-08-06,1251.65,2
6540,Matthew Cisneros,Celular,2022-01-17,1063.79,5
6541,Bobby Wilson,Teclado,2021-12-27,219.26,1
6542,Charles Richards,Celular,2023-04-26,1580.86,3
6543,Andrew Hester,Monitor,2020-09-20,1371.46,1
6544,Taylor Johnston,Câmera,2023-04-21,4270.98,3
6545,Jerry Butler,Teclado,2021-05-05,334.97,2
6546,James Hawkins,Fone de Ouvido,2022-02-10,54.75,3
6547,George Fields,Mouse,2021-07-31,93.84,5
6548,Perry Gonzalez,Fone de Ouvido,2021-05-24,132.67,2
6549,Jennifer Frazier MD,Tablet,2023-06-09,687.45,4
6550,Steven Aguilar,Teclado,2021-12-09,172.44,1
6551,Scott Long,Celular,2022-05-18,1465.94,4
6552,Gary Garza,Celular,2023-05-03,2093.62,1
6553,Lynn Hebert,Monitor,2021-06-20,1512.99,4
6554,Emily Lewis,Celular,2021-09-09,1807.53,1
6555,Spencer Webster,Tablet,2021-11-07,1015.41,4
6556,Nathan Johnson,Celular,2020-03-30,2132.08,3
6557,Brian Hull,Tablet,2023-11-08,651.65,5
6558,Sarah Davis,Mouse,2022-02-08,133.82,4
6559,Miguel Cooper,Celular,2023-03-03,937.07,1
6560,Matthew Foster,Celular,2022-10-18,2258.03,1
6561,Steven Levy,Fone de Ouvido,2021-07-03,185.06,2
6562,Christopher Anderson,Laptop,2023-02-25,2578.7,2
6563,Jeffrey George,Monitor,2021-07-02,892.5,4
6564,Hannah Gonzalez,Tablet,2021-01-26,1996.19,3
6565,Randy Fowler,Câmera,2022-04-24,2539.25,2
6566,Matthew Webb,Fone de Ouvido,2020-03-22,116.82,2
6567,Kaitlyn Murray,Teclado,2020-07-04,197.07,4
6568,Sally Porter,Tablet,2021-04-20,604.01,4
6569,Mindy Sanders,Câmera,2023-03-07,2456.05,4
6570,Cameron Evans,Roteador,2021-01-22,314.87,3
6571,Tyler Collins,Mouse,2022-11-08,159.87,2
6572,James Booker,Teclado,2020-12-23,227.94,4
6573,David Walker,Celular,2021-07-26,1830.08,3
6574,Joseph Byrd,Laptop,2020-08-04,3728.72,1
6575,Carol Smith,Tablet,2020-12-22,2345.29,2
6576,Karen Miller,Câmera,2021-07-09,1859.44,4
6577,Amber Jones,Celular,2021-02-27,2200.68,4
6578,Isaac Bell,Monitor,2022-09-08,1864.38,3
6579,Alexandra Rogers,Tablet,2023-11-13,1694.48,2
6580,Jessica Thomas,Monitor,2022-11-23,1106.05,3
6581,Karen Morris,Câmera,2023-08-30,2035.15,2
6582,Leslie Myers,Laptop,2021-05-26,1762.6,3
6583,Kyle Thompson,Tablet,2022-07-25,2124.71,4
6584,Anna Leblanc,Fone de Ouvido,2022-09-07,126.43,2
6585,Jacob Kelly,Teclado,2021-02-22,322.25,1
6586,Angela Frazier,Câmera,2021-11-25,3640.18,5
6587,Sherry Garner DDS,Roteador,2021-01-05,190.35,1
6588,Robert Norman,Celular,2023-06-06,1434.51,2
6589,Tammy Johnson,Câmera,2021-08-03,1940.8,2
6590,Jonathan Shannon,Fone de Ouvido,2020-08-05,298.02,2
6591,Mr. Christopher Martinez Jr.,Teclado,2022-08-03,156.35,5
6592,Virginia Fox,Roteador,2022-06-25,434.2,1
6593,Doris Smith,Celular,2022-09-05,1729.37,4
6594,Monica Fisher,Celular,2023-04-17,1238.54,5
6595,Kristin Palmer,Fone de Ouvido,2022-11-15,144.23,3
6596,Aaron Black,Tablet,2023-08-05,1296.37,3
6597,Luis Washington,Monitor,2020-01-27,841.79,5
6598,Paula Thompson,Tablet,2021-11-25,1188.43,5
6599,Perry Lee,Tablet,2022-03-24,1934.95,4
6600,Aaron Medina,Tablet,2023-04-29,2299.1,1
6601,Elizabeth Smith,Câmera,2023-06-11,1645.82,5
6602,Nicole Michael,Fone de Ouvido,2022-03-31,76.13,3
6603,Charles Wilkinson,Laptop,2020-04-27,2802.78,2
6604,Andrew Conner,Câmera,2022-11-09,3786.79,2
6605,Matthew Chavez,Tablet,2022-03-26,2419.62,4
6606,Curtis Vang,Teclado,2020-08-27,249.99,2
6607,Ryan Cunningham,Roteador,2020-08-29,517.26,2
6608,Kelly Brown,Teclado,2022-06-24,160.48,3
6609,Gerald Rose,Mouse,2022-04-08,69.75,4
6610,Jaime Lewis,Monitor,2020-04-03,1166.54,1
6611,Melinda Zimmerman,Roteador,2021-08-17,215.64,1
6612,Melissa Schaefer,Fone de Ouvido,2023-01-13,68.08,2
6613,Jeffrey Gregory,Laptop,2023-12-12,1664.8,4
6614,Paul Calderon,Fone de Ouvido,2022-11-24,54.92,4
6615,Craig Richardson,Monitor,2023-08-03,904.48,4
6616,Emily Macias,Tablet,2021-10-10,2196.17,3
6617,Sean Smith,Câmera,2021-05-22,3402.18,4
6618,Alyssa Blackwell,Impressora,2023-01-10,948.29,3
6619,Yolanda Fleming,Câmera,2021-12-27,3772.02,4
6620,Tiffany Wilson,Monitor,2022-03-12,1886.22,5
6621,Nicole Patrick MD,Impressora,2022-11-02,759.09,4
6622,Paul Ray,Tablet,2023-04-21,1910.94,2
6623,Teresa Peterson,Impressora,2023-03-31,577.57,4
6624,Christopher Thomas,Roteador,2022-12-17,332.8,1
6625,Steven Rios,Laptop,2020-02-26,2215.83,4
6626,Annette Ortiz,Laptop,2020-06-13,3158.02,2
6627,Ann Hodges,Monitor,2022-04-20,1316.73,3
6628,Ronald Tucker,Tablet,2021-10-13,2067.09,2
6629,Michael Casey,Tablet,2020-10-04,999.87,2
6630,Susan Williams,Roteador,2022-02-27,401.7,5
6631,Caroline Brown,Monitor,2020-12-19,704.88,5
6632,Michelle Stanley,Fone de Ouvido,2023-07-30,206.53,1
6633,James Murray,Celular,2022-11-02,1967.76,5
6634,Shelby Mays,Fone de Ouvido,2021-11-11,244.4,5
6635,Mrs. Christine Lee,Fone de Ouvido,2021-08-04,63.76,1
6636,Jessica Miller,Tablet,2022-10-08,1259.95,2
6637,Christopher Reed,Roteador,2022-02-03,123.15,5
6638,Christopher Chapman,Monitor,2020-11-22,849.84,2
6639,Kyle Reid,Celular,2020-11-25,2242.34,4
6640,Rachael Padilla,Fone de Ouvido,2022-03-10,252.49,1
6641,Jorge Gilbert,Câmera,2020-07-14,3249.92,1
6642,Philip Rivera,Impressora,2021-02-18,1053.03,2
6643,Aaron Morrison,Teclado,2020-06-02,310.8,5
6644,Jose Snyder,Fone de Ouvido,2021-02-28,94.27,2
6645,Joel Haynes,Mouse,2021-10-19,181.67,2
6646,Sharon Williams,Roteador,2020-08-28,277.78,5
6647,Angela Manning,Celular,2021-11-28,2049.06,1
6648,Timothy Larson,Câmera,2023-01-25,3133.18,3
6649,Arthur Hansen,Laptop,2022-07-12,2010.59,5
6650,Warren Jackson,Impressora,2022-03-19,421.28,4
6651,Amanda Hawkins,Celular,2022-06-24,1376.61,5
6652,Linda Powers,Celular,2020-03-21,1212.86,4
6653,Tracey Jacobs DDS,Laptop,2020-12-15,1688.66,5
6654,Jeffrey Ochoa,Celular,2022-05-25,1841.07,3
6655,Erin Garner,Mouse,2020-04-26,137.78,3
6656,Jeremiah Solis,Tablet,2022-07-06,2361.81,2
6657,John Love,Laptop,2021-01-19,1519.91,3
6658,Joseph Vazquez,Roteador,2022-03-19,104.36,4
6659,Devin Durham,Tablet,2021-09-22,2022.5,4
6660,Jill Jackson,Impressora,2020-03-20,573.53,3
6661,Stephanie Bryant,Fone de Ouvido,2020-09-06,180.16,1
6662,Leslie Miles,Celular,2023-08-21,1658.2,5
6663,Erica Newton,Teclado,2022-02-15,231.19,2
6664,Amy Bradley,Teclado,2020-07-25,248.44,4
6665,Kathleen Cross,Celular,2023-06-22,2197.3,5
6666,Ms. Taylor Morales,Laptop,2020-05-30,3639.17,3
6667,David Harris,Fone de Ouvido,2020-08-15,290.08,4
6668,Alyssa Mcdowell,Teclado,2023-01-25,379.6,2
6669,Brent Li,Teclado,2023-07-22,274.7,2
6670,Kathleen Buchanan,Teclado,2022-10-08,381.9,1
6671,Kelly Phillips,Tablet,2020-03-31,1066.36,5
6672,Mark Escobar,Laptop,2023-10-09,2963.41,1
6673,Breanna Smith,Laptop,2021-10-26,3647.36,5
6674,Courtney Sanders,Fone de Ouvido,2020-04-07,120.92,5
6675,Brandon Cox,Laptop,2022-11-23,2567.31,5
6676,William Munoz,Laptop,2021-04-02,3737.33,2
6677,Kathryn Scott,Impressora,2022-11-06,1040.76,2
6678,Kenneth Patton,Teclado,2023-12-22,330.0,2
6679,Richard Russell,Impressora,2022-12-30,1143.9,1
6680,Heather Spears,Roteador,2021-01-08,151.43,5
6681,Austin Hernandez,Impressora,2023-08-15,682.17,1
6682,Elizabeth Santiago,Teclado,2020-08-03,273.67,4
6683,Tammy Mcpherson,Câmera,2023-12-27,2270.34,2
6684,Darrell Rogers,Roteador,2023-11-30,523.57,3
6685,Michael Mooney,Fone de Ouvido,2020-02-25,199.86,4
6686,Dennis Andrews,Tablet,2020-03-20,1692.46,5
6687,Marilyn Phillips,Teclado,2021-01-09,279.88,3
6688,Melinda Lopez,Laptop,2020-12-07,2752.79,1
6689,Victoria Patterson,Impressora,2021-09-20,939.49,4
6690,Alexis Hammond,Tablet,2021-07-12,1652.04,5
6691,Austin Jackson,Laptop,2022-10-26,1756.65,5
6692,Emily Allison,Monitor,2021-06-27,1404.98,5
6693,Lisa Morgan,Câmera,2020-12-29,2772.46,3
6694,Melissa Stewart,Câmera,2021-03-01,1678.35,2
6695,Michael Humphrey,Mouse,2022-02-17,108.25,2
6696,Susan Johnson,Monitor,2022-11-07,1510.86,2
6697,Michael Zhang,Tablet,2022-05-23,2370.23,2
6698,Sharon Yu,Celular,2023-06-10,2194.01,4
6699,Linda Weaver,Roteador,2021-05-15,311.26,4
6700,Michael Ramirez,Mouse,2021-01-10,154.79,5
6701,Omar Holt,Câmera,2023-03-31,4617.27,3
6702,Emily Zimmerman,Laptop,2023-10-10,3956.86,3
6703,James Wilson,Tablet,2022-12-03,1739.23,1
6704,Shelby Nixon,Teclado,2022-07-09,251.51,2
6705,James Crawford,Monitor,2021-04-29,1008.93,2
6706,Leslie Farley,Impressora,2021-02-11,999.24,4
6707,John Patterson,Teclado,2020-01-09,180.15,2
6708,William Gordon,Tablet,2021-02-17,2486.51,2
6709,Mary Flynn,Roteador,2020-08-24,132.07,2
6710,Terri Adams,Mouse,2023-09-01,140.44,4
6711,John Martinez,Câmera,2022-04-28,4510.79,5
6712,Michael Evans,Monitor,2021-10-09,538.87,5
6713,Tiffany Flores,Tablet,2021-12-13,730.65,3
6714,William Le,Tablet,2022-03-09,2432.69,5
6715,Tyler Weiss,Impressora,2023-07-02,954.79,3
6716,Emily Holder,Monitor,2020-06-29,1580.28,4
6717,John Edwards,Laptop,2020-01-15,2679.79,4
6718,Emily Soto,Fone de Ouvido,2023-05-02,50.78,4
6719,Gregory Walker,Monitor,2023-11-16,505.0,5
6720,Justin Dominguez,Celular,2021-10-07,1915.26,2
6721,Theodore Taylor,Celular,2023-12-04,1491.1,3
6722,Peter Roberson,Câmera,2020-02-16,2792.99,4
6723,Sean King,Roteador,2020-09-09,102.11,1
6724,David Andrews,Laptop,2020-10-12,2221.23,3
6725,Crystal Solomon,Fone de Ouvido,2021-10-24,138.82,3
6726,Corey Greer,Tablet,2022-07-13,2453.17,5
6727,Dr. Rachel Powers,Fone de Ouvido,2022-10-07,174.0,1
6728,Daisy Stone,Mouse,2023-08-22,158.22,5
6729,Thomas Parker,Fone de Ouvido,2023-01-10,121.09,4
6730,Kirk Taylor,Tablet,2021-06-30,1025.61,5
6731,Nicholas Reeves,Laptop,2023-09-10,1584.28,5
6732,Jacob Carroll,Celular,2022-04-30,1130.96,5
6733,Brad Petty,Fone de Ouvido,2020-10-07,65.85,5
6734,Jennifer Love,Impressora,2021-10-27,790.55,4
6735,Kathleen Martinez,Mouse,2023-10-12,56.46,2
6736,James White,Tablet,2021-09-27,2103.55,4
6737,Randy Porter,Monitor,2020-11-06,1595.66,4
6738,Loretta Gordon,Laptop,2022-12-24,2458.75,4
6739,Sarah Jones,Laptop,2023-03-27,3179.92,1
6740,Emily Spencer,Teclado,2021-06-20,192.58,4
6741,Derrick Adams,Teclado,2020-02-07,284.78,2
6742,Michael Wilson,Fone de Ouvido,2023-09-26,290.06,3
6743,Jason Torres,Câmera,2023-11-29,1443.23,2
6744,Daniel Long,Monitor,2023-01-03,1738.07,4
6745,Brenda Velasquez,Câmera,2021-05-20,1371.86,3
6746,Cheryl Brooks,Mouse,2021-12-10,128.63,2
6747,Laura Kent,Monitor,2020-09-06,914.91,1
6748,Teresa Smith,Mouse,2020-04-02,70.23,2
6749,Aaron Powell,Teclado,2020-07-22,397.99,4
6750,Wyatt Oneill,Impressora,2020-05-28,978.38,3
6751,Danielle Martin,Roteador,2023-11-27,416.02,5
6752,Shannon Hall,Teclado,2021-08-08,341.01,2
6753,Omar Mcknight,Fone de Ouvido,2021-08-23,77.67,5
6754,Kristen Drake,Mouse,2020-06-15,106.29,3
6755,Matthew Davis,Monitor,2022-10-29,873.59,3
6756,Jordan Underwood,Laptop,2022-02-14,3709.49,4
6757,Mark Ochoa,Fone de Ouvido,2023-01-04,205.59,1
6758,Mark Pratt,Roteador,2023-08-14,270.78,3
6759,Lisa Matthews,Impressora,2021-11-27,1071.5,2
6760,Karen Lowe DDS,Fone de Ouvido,2021-08-22,76.05,5
6761,Emily Smith,Mouse,2020-08-06,61.32,2
6762,Gwendolyn Whitehead,Tablet,2020-03-22,1654.25,4
6763,Latasha Johnson,Impressora,2020-05-01,402.44,5
6764,Patricia Camacho,Fone de Ouvido,2020-01-08,50.97,5
6765,Maria Kirby,Mouse,2022-02-23,181.79,4
6766,Robert Sanders,Fone de Ouvido,2020-07-29,135.18,4
6767,Dakota Patel,Celular,2023-07-08,2167.0,2
6768,Donna Robinson,Fone de Ouvido,2021-02-12,108.19,1
6769,Amy Hoffman,Monitor,2021-06-12,1740.6,1
